Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x00000050 0x00000050 40  41           ascii   This program must be run under Win32\r\n$7
1    0x000001f8 0x000001f8 5   6            ascii   .text
2    0x0000021f 0x0000021f 7   8            ascii   `.itext
3    0x00000247 0x00000247 6   7            ascii   `.data
4    0x00000270 0x00000270 4   5            ascii   .bss
5    0x00000298 0x00000298 6   7            ascii   .idata
6    0x000002c0 0x000002c0 7   8            ascii   .didata
7    0x000002e8 0x000002e8 4   5            ascii   .tls
8    0x00000310 0x00000310 6   7            ascii   .rdata
9    0x00000337 0x00000337 7   8            ascii   @.reloc
10   0x0000035f 0x0000035f 6   7            ascii   B.rsrc
1537 0x00011caf 0x004128af 5   6            ascii   A;\f$r
1538 0x00011cb5 0x004128b5 4   6            utf8    3\tD$
1539 0x00011cbf 0x004128bf 4   5            ascii   YZ_^
1540 0x00011cd3 0x004128d3 5   6            ascii   ;\f$sH
1541 0x00011d1a 0x0041291a 5   6            ascii   A;\f$r
1542 0x00011d20 0x00412920 4   6            utf8    3\tD$
1543 0x00011d2a 0x0041292a 5   6            ascii   YZ_^[
1544 0x00011d7c 0x0041297c 4   5            ascii   WVS\t
1545 0x00011dcf 0x004129cf 5   7            utf8    [^_ÐU blocks=Basic Latin,Latin-1 Supplement
1546 0x00011df8 0x004129f8 4   5            ascii   |.G3
1547 0x00011e24 0x00412a24 5   7            utf8    COuՋE blocks=Basic Latin,Armenian
1548 0x00011e2b 0x00412a2b 6   7            ascii   _^[YY]
1549 0x00011e48 0x00412a48 4   6            utf8    ^[ÐS blocks=Basic Latin,Latin-1 Supplement
1550 0x00011ed7 0x00412ad7 4   6            utf8    ĉD$@ blocks=Latin Extended-A,Basic Latin
1551 0x00011edd 0x00412add 4   5            ascii   D$D\n
1552 0x00011ef5 0x00412af5 5   7            utf8    H^[Í@ blocks=Basic Latin,Latin-1 Supplement
1553 0x00011f93 0x00412b93 4   5            ascii   _^[]
1554 0x00011fd7 0x00412bd7 4   5            ascii   _^[]
1555 0x0001217e 0x00412d7e 4   5            ascii   ZYYd
1556 0x000121d3 0x00412dd3 5   6            ascii   Uh2/A
1557 0x0001231e 0x00412f1e 4   5            ascii   ZYYd
1558 0x00012324 0x00412f24 4   5            ascii   h9/A
1559 0x00012398 0x00412f98 4   5            ascii   ZYYd
1560 0x000123bb 0x00412fbb 7   9            utf8    _^[YY]Ë blocks=Basic Latin,Latin-1 Supplement
1561 0x0001240d 0x0041300d 4   6            utf8    S3ۉ] blocks=Basic Latin,Arabic
1562 0x000124bd 0x004130bd 4   5            ascii   -u\v)
1563 0x000124f8 0x004130f8 5   6            ascii   t&f=0
1564 0x000124fe 0x004130fe 5   6            ascii   r@f=9
1565 0x00012508 0x00413108 4   5            ascii   \nf-0
1566 0x000127dd 0x004133dd 4   5            ascii   _^[[
1567 0x000127f1 0x004133f1 4   6            utf8    S3ۉ] blocks=Basic Latin,Arabic
1568 0x000128a1 0x004134a1 4   5            ascii   -u\v)
1569 0x000128dc 0x004134dc 5   6            ascii   t&f=0
1570 0x000128e2 0x004134e2 5   6            ascii   r@f=9
1571 0x000128ec 0x004134ec 4   5            ascii   \nf-0
1572 0x00012bc5 0x004137c5 4   5            ascii   _^[[
1573 0x00012ce8 0x004138e8 4   5            ascii   ;E\f~
1574 0x00012d1b 0x0041391b 7   15           utf16le AINFNAN
1575 0x00012e0f 0x00413a0f 4   6            utf8    .1ۀ} blocks=Basic Latin,Arabic
1576 0x00012e55 0x00413a55 5   6            ascii   Jt\rAu
1577 0x00012e94 0x00413a94 15  16           ascii   <@t!QS<$t\n<*t\r2
1578 0x00012eca 0x00413aca 100 101          ascii   $*@@@*$@@@$ *@@* $@@($*)@-$*@@$-*@@$*-@@(*$)@-*$@@*-$@@*$-@@-* $@-$ *@* $-@$ *-@$ -*@*- $@($ *)(* $)
1579 0x00012fc5 0x00413bc5 5   8            utf8    ፴I!<A blocks=Ethiopic,Basic Latin
1580 0x0001301f 0x00413c1f 7   15           utf16le AINFNAN
1581 0x00013113 0x00413d13 4   6            utf8    .1ۀ} blocks=Basic Latin,Arabic
1582 0x00013159 0x00413d59 5   6            ascii   Jt\rAu
1583 0x00013198 0x00413d98 15  16           ascii   <@t!QS<$t\n<*t\r2
1584 0x000131ce 0x00413dce 100 101          ascii   $*@@@*$@@@$ *@@* $@@($*)@-$*@@$-*@@$*-@@(*$)@-*$@@*-$@@*$-@@-* $@-$ *@* $-@$ *-@$ -*@*- $@($ *)(* $)
1585 0x000132da 0x00413eda 4   6            utf8    At\tڷ blocks=Basic Latin,Arabic
1586 0x0001330e 0x00413f0e 5   6            ascii   }\by\a1
1587 0x00013319 0x00413f19 4   5            ascii   ;}\fr
1588 0x000133a1 0x00413fa1 5   7            utf8    1ɋ}\b\t blocks=Basic Latin,Latin Extended-B
1589 0x000134c3 0x004140c3 6   7            ascii   <Eu\nFR
1590 0x00013528 0x00414128 4   6            utf8    1Ҭ,: blocks=Basic Latin,Cyrillic
1591 0x000135b8 0x004141b8 4   5            ascii   ZYYd
1592 0x000135d5 0x004141d5 7   9            utf8    _^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
1593 0x00013675 0x00414275 4   6            utf8    [ÐSV blocks=Basic Latin,Latin-1 Supplement
1594 0x0001368e 0x0041428e 4   6            utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
1595 0x00013727 0x00414327 4   5            ascii   -\CA
1596 0x00013738 0x00414338 4   5            ascii   -hCA
1597 0x0001378a 0x0041438a 4   6            utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
1598 0x000137eb 0x004143eb 4   5            ascii   <sGf
1599 0x000137f1 0x004143f1 4   5            ascii   <sAf
1600 0x00013826 0x00414426 4   5            ascii   5@DA
1601 0x00013839 0x00414439 4   5            ascii   ^YY]
1602 0x00013878 0x00414478 6   7            ascii   _^[YY]
1603 0x00013916 0x00414516 4   6            utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
1604 0x00013957 0x00414557 4   5            ascii   'w~f
1605 0x00013963 0x00414563 4   5            ascii   \fwrf
1606 0x0001396f 0x0041456f 4   5            ascii   f;\F
1607 0x000139dc 0x004145dc 6   7            ascii   _^[YY]
1608 0x00013a10 0x00414610 8   10           utf8    $YZ_^[ÐU blocks=Basic Latin,Latin-1 Supplement
1609 0x00013ab1 0x004146b1 5   8            utf8    E欎fkE blocks=Basic Latin,CJK Unified Ideographs
1610 0x00013ba5 0x004147a5 4   5            ascii   @YY]
1611 0x00013bb0 0x004147b0 4   5            ascii   D$\bP
1612 0x00013ca8 0x004148a8 4   5            ascii   ZYYd
1613 0x00013cd3 0x004148d3 5   7            utf8    ؋E\bPj blocks=Arabic,Basic Latin
1614 0x00013d2b 0x0041492b 5   6            ascii   ]\bf;K
1615 0x00013dc9 0x004149c9 4   6            utf8    SV3ɉ blocks=Basic Latin,Latin Extended-B
1616 0x00013ddc 0x004149dc 5   6            ascii   Uh(KA
1617 0x00013e97 0x00414a97 4   5            ascii   =H=R
1618 0x00013f09 0x00414b09 4   5            ascii   ZYYd
1619 0x00013f0f 0x00414b0f 4   5            ascii   h/KA
1620 0x00013f55 0x00414b55 5   7            utf8    SV3ɉM blocks=Basic Latin,Latin Extended-B
1621 0x00013f62 0x00414b62 5   6            ascii   Uh=LA
1622 0x00013ffc 0x00414bfc 4   5            ascii   80u'
1623 0x00014029 0x00414c29 4   5            ascii   ZYYd
1624 0x0001402f 0x00414c2f 4   5            ascii   hDLA
1625 0x0001406c 0x00414c6c 4   10           utf16le yyyy
1626 0x0001407e 0x00414c7e 10  14           utf8    SVW3҉UԉU؉E blocks=Basic Latin,Cyrillic,Cyrillic Supplement,Arabic
1627 0x0001408e 0x00414c8e 5   6            ascii   Uh%TA
1628 0x0001412a 0x00414d2a 4   5            ascii   Mu\vf
1629 0x00014230 0x00414e30 4   5            ascii   E\bPU
1630 0x0001425d 0x00414e5d 4   5            ascii   E\bPU
1631 0x000142ee 0x00414eee 10  11           ascii   r\nt%HtIHtm
1632 0x000147b7 0x004153b7 5   7            utf8    uƋE\bP blocks=Basic Latin,Latin Extended-B
1633 0x0001480c 0x0041540c 4   5            ascii   ZYYd
1634 0x00014812 0x00415412 4   5            ascii   h,TA
1635 0x00014834 0x00415434 5   12           utf16le AM/PM
1636 0x00014848 0x00415448 4   10           utf16le AMPM
1637 0x00014854 0x00415454 4   10           utf16le AAAA
1638 0x00014905 0x00415505 5   6            ascii   UhOUA
1639 0x0001493b 0x0041553b 4   5            ascii   ZYYd
1640 0x00014941 0x00415541 4   5            ascii   hVUA
1641 0x00014956 0x00415556 6   8            utf8    ^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
1642 0x000149d5 0x004155d5 4   5            ascii   \ns\af
1643 0x000149fc 0x004155fc 4   5            ascii   ZYYd
1644 0x00014a2a 0x0041562a 6   8            utf8    SVW3ۉ] blocks=Basic Latin,Arabic
1645 0x00014a4f 0x0041564f 4   6            utf8     3ۃ} blocks=Basic Latin,Arabic
1646 0x00014ad5 0x004156d5 4   5            ascii   ZYYd
1647 0x00014b07 0x00415707 4   5            ascii   QSVW
1648 0x00014b7d 0x0041577d 4   5            ascii   f;|P
1649 0x00014b8a 0x0041578a 4   5            ascii   ZYYd
1650 0x00014ba7 0x004157a7 7   9            utf8    _^[Y]Í@ blocks=Basic Latin,Latin-1 Supplement
1651 0x00014bc3 0x004157c3 5   6            ascii   Uh7XA
1652 0x00014c23 0x00415823 4   5            ascii   ZYYd
1653 0x00014c29 0x00415829 4   5            ascii   h>XA
1654 0x00014c40 0x00415840 6   8            utf8    ^[Y]Í@ blocks=Basic Latin,Latin-1 Supplement
1655 0x00014ce7 0x004158e7 4   5            ascii   ZYYd
1656 0x00014d02 0x00415902 8   10           utf8    _^[YY]Í@ blocks=Basic Latin,Latin-1 Supplement
1657 0x00014d0c 0x0041590c 5   6            ascii   SVWUQ
1658 0x00014d57 0x00415957 7   9            utf8    $Z]_^[Ë blocks=Basic Latin,Latin-1 Supplement
1659 0x00014d67 0x00415967 4   5            ascii   =D=R
1660 0x00014dc2 0x004159c2 12  17           utf8    SVW3ۉ]ԉ]؉]܉] blocks=Basic Latin,Arabic,Cyrillic Supplement,Syriac
1661 0x00014de5 0x004159e5 5   6            ascii   Uh=]A
1662 0x00014e3f 0x00415a3f 4   5            ascii   8gu6
1663 0x00014f18 0x00415b18 4   5            ascii   r\bt#
1664 0x00015015 0x00415c15 4   5            ascii   =L=R
1665 0x0001507d 0x00415c7d 5   8            utf8     uۋӋE blocks=Basic Latin,Arabic,Cyrillic
1666 0x00015117 0x00415d17 4   5            ascii   ZYYd
1667 0x0001511d 0x00415d1d 4   5            ascii   hD]A
1668 0x00015174 0x00415d74 4   5            ascii   SVWU
1669 0x0001519b 0x00415d9b 4   6            utf8    ֹ`_A blocks=Hebrew,Basic Latin
1670 0x000151c4 0x00415dc4 4   6            utf8    ֹt_A blocks=Hebrew,Basic Latin
1671 0x000151e8 0x00415de8 4   5            ascii   D$\fP
1672 0x0001522b 0x00415e2b 4   5            ascii   D$\fP
1673 0x00015259 0x00415e59 4   5            ascii   D$\fP
1674 0x00015287 0x00415e87 4   5            ascii   D$\fP
1675 0x000152b8 0x00415eb8 4   6            utf8    ֹ`_A blocks=Hebrew,Basic Latin
1676 0x000152e1 0x00415ee1 4   6            utf8    ֹt_A blocks=Hebrew,Basic Latin
1677 0x00015308 0x00415f08 4   5            ascii   \fw>f
1678 0x00015310 0x00415f10 4   5            ascii   \fu\af
1679 0x0001532a 0x00415f2a 4   5            ascii   D$\nP
1680 0x0001534e 0x00415f4e 4   5            ascii   ]_^[
1681 0x000153c6 0x00415fc6 5   6            ascii   Uh2`A
1682 0x0001541e 0x0041601e 4   5            ascii   ZYYd
1683 0x00015424 0x00416024 4   5            ascii   h9`A
1684 0x0001543b 0x0041603b 4   5            ascii   [YY]
1685 0x000154e2 0x004160e2 4   5            ascii   ZYYd
1686 0x000154ff 0x004160ff 4   5            ascii   [YY]
1687 0x00015551 0x00416151 5   6            ascii   Uh\ecA
1688 0x00015566 0x00416166 7   11           utf8    3\tE؉E܍U blocks=Basic Latin,Arabic,Syriac
1689 0x00015707 0x00416307 4   5            ascii   ZYYd
1690 0x0001570d 0x0041630d 4   5            ascii   h"cA
1691 0x00015779 0x00416379 5   6            ascii   T$\bRj
1692 0x00015804 0x00416404 4   5            ascii   SVWQ
1693 0x00015828 0x00416428 6   8            utf8    Z_^[Í@ blocks=Basic Latin,Latin-1 Supplement
1694 0x00015865 0x00416465 6   7            ascii   _^[YY]
1695 0x00015875 0x00416475 10  11           ascii   QQQQQQSVW3
1696 0x0001596a 0x0041656a 4   5            ascii   ZYYd
1697 0x000159d9 0x004165d9 5   6            ascii   Uh5fA
1698 0x000159f0 0x004165f0 4   5            ascii   \at,C
1699 0x00015a21 0x00416621 4   5            ascii   ZYYd
1700 0x00015a27 0x00416627 4   5            ascii   h<fA
1701 0x00015a3e 0x0041663e 4   5            ascii   ^[Y]
1702 0x00015acb 0x004166cb 4   5            ascii   ZYYd
1703 0x00015b01 0x00416701 9   10           ascii   QQQQQQSVW
1704 0x00015b19 0x00416719 5   6            ascii   Uh/iA
1705 0x00015c55 0x00416855 4   6            utf8    ǺdiA blocks=Latin Extended-B,Basic Latin
1706 0x00015d0e 0x0041690e 4   5            ascii   ZYYd
1707 0x00015d14 0x00416914 4   5            ascii   h6iA
1708 0x00015d6c 0x0041696c 4   10           utf16le yyyy
1709 0x00015d84 0x00416984 4   10           utf16le eeee
1710 0x00015dd1 0x004169d1 5   7            utf8    SVW3ۉ blocks=Basic Latin,Arabic
1711 0x00015de5 0x004169e5 5   6            ascii   UhtkA
1712 0x00015f5d 0x00416b5d 4   5            ascii   ZYYd
1713 0x00015f63 0x00416b63 4   5            ascii   h{kA
1714 0x00015fa9 0x00416ba9 10  11           ascii   \bSysUtils0
1715 0x00015fc1 0x00416bc1 5   7            utf8    SV3ɉM blocks=Basic Latin,Latin Extended-B
1716 0x00016005 0x00416c05 4   9            utf16le jjjj
1717 0x000160c3 0x00416cc3 4   5            ascii   ZYYd
1718 0x0001612e 0x00416d2e 4   6            utf8    ÐSVW blocks=Latin-1 Supplement,Basic Latin
1719 0x00016166 0x00416d66 4   6            utf8    _^[Ë blocks=Basic Latin,Latin-1 Supplement
1720 0x000161b2 0x00416db2 4   5            ascii   ZYYd
1721 0x000161e4 0x00416de4 5   6            ascii   _^[Y]
1722 0x00016222 0x00416e22 4   6            utf8    _^[Ë blocks=Basic Latin,Latin-1 Supplement
1723 0x0001627b 0x00416e7b 4   5            ascii   ZYYd
1724 0x000162b2 0x00416eb2 6   7            ascii   _^[YY]
1725 0x000162fb 0x00416efb 4   5            ascii   _^[]
1726 0x00016318 0x00416f18 4   5            ascii   =x<R
1727 0x0001635b 0x00416f5b 4   5            ascii   =t<R
1728 0x0001637a 0x00416f7a 4   6            utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
1729 0x0001638e 0x00416f8e 4   5            ascii   =p<R
1730 0x000163cf 0x00416fcf 4   6            utf8    C\f[Ð blocks=Basic Latin,Latin-1 Supplement
1731 0x000163f1 0x00416ff1 5   6            ascii   6h(pA
1732 0x00016449 0x00417049 11  12           ascii   \tTErrorRec\b
1733 0x00016472 0x00417072 4   5            ascii   Code
1734 0x00016482 0x00417082 5   6            ascii   Ident
1735 0x000164e5 0x004170e5 5   7            utf8    YZ^[Ë blocks=Basic Latin,Latin-1 Supplement
1736 0x000164f1 0x004170f1 12  13           ascii   \vTExceptType
1737 0x0001650a 0x0041710a 101 102          ascii   \vetDivByZero\fetRangeError\retIntOverflow\vetInvalidOp\fetZeroDivide\netOverflow\vetUnderflow\retInvalidCast
1738 0x00016570 0x00417170 40  41           ascii   etAccessViolation\vetPrivilege\netControlC
1739 0x00016599 0x00417199 15  16           ascii   etStackOverflow
1740 0x000165a9 0x004171a9 14  15           ascii   etVariantError
1741 0x000165b8 0x004171b8 17  18           ascii   etAssertionFailed
1742 0x000165ca 0x004171ca 19  20           ascii   etExternalException
1743 0x000165de 0x004171de 15  16           ascii   etIntfCastError
1744 0x000165ee 0x004171ee 19  20           ascii   etSafeCallException
1745 0x00016602 0x00417202 59  60           ascii   etMonitorLockException\eetNoMonitorSupportException\bSysUtils
1746 0x00016645 0x00417245 12  13           ascii   \nTExceptRec\b
1747 0x0001666f 0x0041726f 6   7            ascii   EClass
1748 0x00016681 0x00417281 6   7            ascii   EIdent
1749 0x000166ea 0x004172ea 6   8            utf8    SVW3ۉ] blocks=Basic Latin,Arabic
1750 0x00016764 0x00417364 4   5            ascii   ZYYd
1751 0x000167dc 0x004173dc 4   5            ascii   ,tY=
1752 0x000167f4 0x004173f4 5   6            ascii   t<HtH
1753 0x00016803 0x00417403 4   5            ascii   r3t7
1754 0x00016817 0x00417417 4   5            ascii   t(Ht
1755 0x0001683a 0x0041743a 13  21           utf8    ð\að\bð\tð\vð\fð\rð blocks=Latin-1 Supplement,Basic Latin
1756 0x0001687d 0x0041747d 4   6            utf8    SV3\t
1757 0x0001689e 0x0041749e 5   6            ascii   Uh/vA
1758 0x00016a00 0x00417600 4   5            ascii   ZYYd
1759 0x00016a06 0x00417606 4   5            ascii   h6vA
1760 0x00016a46 0x00417646 4   6            utf8    S3҉U blocks=Basic Latin,Cyrillic
1761 0x00016a51 0x00417651 5   6            ascii   Uh\nwA
1762 0x00016a6f 0x0041766f 6   7            ascii   \br\bt%J
1763 0x00016af6 0x004176f6 4   5            ascii   ZYYd
1764 0x00016c86 0x00417886 4   6            utf8    _^[Ë blocks=Basic Latin,Latin-1 Supplement
1765 0x00016cac 0x004178ac 4   5            ascii   SVW3
1766 0x00016cd4 0x004178d4 4   9            utf16le jjjj
1767 0x00016ceb 0x004178eb 4   6            utf8    \bNu̅ blocks=Basic Latin,Combining Diacritical Marks
1768 0x00016cf3 0x004178f3 4   9            utf16le jjjj
1769 0x00016d0a 0x0041790a 6   9            utf8    _^[Ë9  blocks=Basic Latin,Latin-1 Supplement
1770 0x00016d5c 0x0041795c 4   9            utf16le jjjj
1771 0x00016dbd 0x004179bd 4   5            ascii   u\vQR
1772 0x00016dd8 0x004179d8 4   7            utf8    [Ë!` blocks=Basic Latin,Latin-1 Supplement
1773 0x00016e40 0x00417a40 4   6            utf8    ^[ÐS blocks=Basic Latin,Latin-1 Supplement
1774 0x00016eb8 0x00417ab8 4   5            ascii   D$\f%
1775 0x00016f12 0x00417b12 4   6            utf8    S3҉U blocks=Basic Latin,Cyrillic
1776 0x00016fb1 0x00417bb1 4   5            ascii   ZYYd
1777 0x00016fce 0x00417bce 4   5            ascii   ZYYd
1778 0x000170e3 0x00417ce3 4   5            ascii   ZYYd
1779 0x00017100 0x00417d00 6   8            utf8    ^[Y]Í@ blocks=Basic Latin,Latin-1 Supplement
1780 0x00017188 0x00417d88 4   5            ascii   ZYYd
1781 0x000171a5 0x00417da5 5   7            utf8    [Y]Í@ blocks=Basic Latin,Latin-1 Supplement
1782 0x000171d8 0x00417dd8 4   6            utf8     3\tE
1783 0x0001726d 0x00417e6d 4   5            ascii   ZYYd
1784 0x00017345 0x00417f45 4   5            ascii   uB;]
1785 0x00017395 0x00417f95 4   5            ascii   ZYYd
1786 0x000173de 0x00417fde 4   6            utf8     3\tE
1787 0x00017466 0x00418066 5   7            utf8    t\a3\tE
1788 0x00017477 0x00418077 4   5            ascii   ZYYd
1789 0x000174c5 0x004180c5 4   6            utf8     3\tE
1790 0x00017590 0x00418190 4   5            ascii   ZYYd
1791 0x0001768c 0x0041828c 4   5            ascii   ZYYd
1792 0x000176a9 0x004182a9 5   7            utf8    ^[Y]Ë blocks=Basic Latin,Latin-1 Supplement
1793 0x00017727 0x00418327 4   5            ascii   ZYYd
1794 0x00017744 0x00418344 6   8            utf8    ^[Y]Í@ blocks=Basic Latin,Latin-1 Supplement
1795 0x000177e8 0x004183e8 4   5            ascii   ZYYd
1796 0x00017805 0x00418405 5   7            utf8    [Y]Í@ blocks=Basic Latin,Latin-1 Supplement
1797 0x0001780f 0x0041840f 4   5            ascii   QSVW
1798 0x00017824 0x00418424 4   6            utf8    Uḧ́A blocks=Basic Latin,Combining Diacritical Marks
1799 0x000178b9 0x004184b9 4   5            ascii   ZYYd
1800 0x000178d6 0x004184d6 5   6            ascii   _^[Y]
1801 0x000179e1 0x004185e1 4   5            ascii   ZYYd
1802 0x00017a03 0x00418603 7   9            utf8    _^[YY]Ë blocks=Basic Latin,Latin-1 Supplement
1803 0x00017a3b 0x0041863b 4   5            ascii   QSVW
1804 0x00017a58 0x00418658 4   5            ascii   \7\a*
1805 0x00017a85 0x00418685 5   6            ascii   \nD7\au
1806 0x00017a8b 0x0041868b 7   9            utf8    _^[Y]Í@ blocks=Basic Latin,Latin-1 Supplement
1807 0x00017b23 0x00418723 4   5            ascii   Y_^[

