ii 1168 64
[Strings]
nth  paddr      vaddr      len size section type    string
4458 0x000389a2 0x00038962 4   5            ascii   \f8t\r
4459 0x00038d86 0x00038d46 4   5            ascii   @f#\e
4460 0x00038d98 0x00038d58 4   5            ascii   %g]\e
4461 0x00038d9e 0x00038d5e 4   5            ascii   ?gk\e
4462 0x00038f1e 0x00038ede 4   5            ascii   \ry' 
4463 0x00038f24 0x00038ee4 4   5            ascii   XyG 
4464 0x00038f5a 0x00038f1a 4   5            ascii   \a| !
4465 0x00038f60 0x00038f20 4   5            ascii   S|.!
4466 0x00038f72 0x00038f32 4   5            ascii   9}t!
4467 0x000392f4 0x000392b4 5   6            ascii   W h\a/
4468 0x00039303 0x000392c3 4   5            ascii    x\a1
4469 0x00039364 0x00039324 5   6            ascii   ?%x\a9
4470 0x000393b9 0x00039379 4   5            ascii   &#\bA
4471 0x000393d4 0x00039394 5   6            ascii   U'B\bF
4472 0x000393e2 0x000393a2 5   6            ascii   ~'B\bH
4473 0x000393ff 0x000393bf 4   5            ascii   'Q\bK
4474 0x0003940d 0x000393cd 4   5            ascii   'r\bM
4475 0x0003941a 0x000393da 5   6            ascii   *(h\aO
4476 0x00039437 0x000393f7 4   5            ascii   (h\aS
4477 0x00039445 0x00039405 4   5            ascii   (h\aU
4478 0x00039453 0x00039413 4   5            ascii   (h\aW
4479 0x00039460 0x00039420 5   6            ascii   W h\aY
4480 0x0003948a 0x0003944a 5   6            ascii   6)x\a]
4481 0x000394b5 0x00039475 4   5            ascii   )h\ab
4482 0x000394c3 0x00039483 4   5            ascii   )h\ad
4483 0x000394d1 0x00039491 4   5            ascii   )h\af
4484 0x00039541 0x00039501 4   5            ascii   \rQ\bp
4485 0x00039579 0x00039539 4   5            ascii   \rr\by
4486 0x0003963b 0x000395fb 5   6            ascii   \b/,(\t
4487 0x00039649 0x00039609 4   5            ascii   \bH,g
4488 0x00039657 0x00039617 5   6            ascii   \ba,-\t
4489 0x00039906 0x000398c6 4   5            ascii   I4%\f
4490 0x00039b36 0x00039af6 4   5            ascii   B7=\r
4491 0x0003a768 0x0003a728 4   5            ascii   CI\b\v
4492 0x0003b23c 0x0003b1fc 5   6            ascii   DY\b\vh
4493 0x0003bac4 0x0003ba84 4   5            ascii   [f9\e
4494 0x0003c64f 0x0003c60f 4   5            ascii   w\b\v\b
4495 0x0003c6e9 0x0003c6a9 4   5            ascii   \r\e \n
4496 0x0003c6f7 0x0003c6b7 4   5            ascii   x! \n
4497 0x0003c721 0x0003c6e1 4   5            ascii   \r5 \n
4498 0x0003c72e 0x0003c6ee 5   6            ascii   'y> \f
4499 0x0003c989 0x0003c949 4   5            ascii   \r<!,
4500 0x0003c996 0x0003c956 5   6            ascii   n|C!,
4501 0x0003c9c1 0x0003c981 4   5            ascii   \rX!,
4502 0x0003c9cf 0x0003c98f 4   5            ascii   |_!,
4503 0x0003cca7 0x0003cc67 4   5            ascii   \rv"?
4504 0x0003ccdf 0x0003cc9f 4   5            ascii   \rX!C
4505 0x0003dc98 0x0003dc58 5   12           utf16le A.\nQ.
4506 0x0003dd16 0x0003dcd6 6   13           utf16le 1.Gi.N
4507 0x0003e4c8 0x0003e488 4   5            ascii   i& \b
4508 0x0003e559 0x0003e519 4   5            ascii   1\b\v\f
4509 0x0003e624 0x0003e5e4 5   6            ascii   ;\f0#.
4510 0x0003e62a 0x0003e5ea 5   6            ascii   s\f0#.
4511 0x0003e630 0x0003e5f0 5   6            ascii   k\f0#.
4512 0x0003e636 0x0003e5f6 5   6            ascii   C\f6#.
4513 0x0003e63c 0x0003e5fc 5   6            ascii   [\fJ\t.
4514 0x0003e642 0x0003e602 5   6            ascii   c\fj#.
4515 0x0003e648 0x0003e608 5   6            ascii   K\f?#.
4516 0x0003e64e 0x0003e60e 5   6            ascii   S\fK#.
4517 0x0003e65b 0x0003e61b 4   5            ascii   \f0#.
4518 0x0003e66d 0x0003e62d 4   5            ascii   \vJ\t\t
4519 0x0003e685 0x0003e645 4   5            ascii   \v_\tC
4520 0x0003e691 0x0003e651 4   5            ascii   \vx\nc
4521 0x0003e6ad 0x0003e66d 4   5            ascii   \ak\n\v
4522 0x0003e6b3 0x0003e673 4   5            ascii   \nk\n\v
4523 0x0003e6f2 0x0003e6b2 4   5            ascii   \a\a\f\a
4524 0x0003e6f7 0x0003e6b7 9   10           ascii   \a(\a7\aY\ap\a
4525 0x0003e70b 0x0003e6cb 11  12           ascii   \b+\b9\bJ\bX\by\b
4526 0x0003e727 0x0003e6e7 5   6            ascii   \t#\t4\t
4527 0x0003e73b 0x0003e6fb 5   6            ascii   \n!\nI\n
4528 0x0003e743 0x0003e703 7   8            ascii   \v6\vO\vh\v
4529 0x0003e8f6 0x0003e8b6 6   14           utf16le \v\n\f\n\r\n
4530 0x0003e963 0x0003e923 15  16           ascii   RijndaelManaged
4531 0x0003e973 0x0003e933 28  29           ascii   System.Security.Cryptography
4532 0x0003e990 0x0003e950 5   6            ascii   .ctor
4533 0x0003e996 0x0003e956 7   8            ascii   Process
4534 0x0003e99e 0x0003e95e 18  19           ascii   System.Diagnostics
4535 0x0003e9b1 0x0003e971 16  17           ascii   ProcessStartInfo
4536 0x0003e9c2 0x0003e982 5   6            ascii   Timer
4537 0x0003e9c8 0x0003e988 13  14           ascii   System.Timers
4538 0x0003e9d6 0x0003e996 12  13           ascii   ColumnHeader
4539 0x0003e9e3 0x0003e9a3 20  21           ascii   System.Windows.Forms
4540 0x0003e9f8 0x0003e9b8 12  13           ascii   StreamReader
4541 0x0003ea05 0x0003e9c5 9   10           ascii   System.IO
4542 0x0003ea0f 0x0003e9cf 9   10           ascii   WebClient
4543 0x0003ea19 0x0003e9d9 10  11           ascii   System.Net
4544 0x0003ea24 0x0003e9e4 6   7            ascii   Thread
4545 0x0003ea2b 0x0003e9eb 16  17           ascii   System.Threading
4546 0x0003ea3c 0x0003e9fc 11  12           ascii   ThreadStart
4547 0x0003ea48 0x0003ea08 12  13           ascii   MemoryStream
4548 0x0003ea55 0x0003ea15 8   9            ascii   ListView
4549 0x0003ea5e 0x0003ea1e 24  25           ascii   ParameterizedThreadStart
4550 0x0003ea77 0x0003ea37 4   5            ascii   Font
4551 0x0003ea7c 0x0003ea3c 14  15           ascii   System.Drawing
4552 0x0003ea8b 0x0003ea4b 10  11           ascii   FontFamily
4553 0x0003ea96 0x0003ea56 8   9            ascii   GroupBox
4554 0x0003ea9f 0x0003ea5f 5   6            ascii   Label
4555 0x0003eaa5 0x0003ea65 6   7            ascii   Button
4556 0x0003eaac 0x0003ea6c 24  25           ascii   ComponentResourceManager
4557 0x0003eac5 0x0003ea85 21  22           ascii   System.ComponentModel
4558 0x0003eadb 0x0003ea9b 4   5            ascii   Type
4559 0x0003eae0 0x0003eaa0 6   7            ascii   System
4560 0x0003eae7 0x0003eaa7 15  16           ascii   ManagementClass
4561 0x0003eaf7 0x0003eab7 17  18           ascii   System.Management
4562 0x0003eb09 0x0003eac9 12  13           ascii   StreamWriter
4563 0x0003eb16 0x0003ead6 19  20           ascii   NameValueCollection
4564 0x0003eb2a 0x0003eaea 30  31           ascii   System.Collections.Specialized
4565 0x0003eb49 0x0003eb09 9   10           ascii   Container
4566 0x0003eb53 0x0003eb13 8   9            ascii   FileInfo
4567 0x0003eb5c 0x0003eb1c 7   8            ascii   TextBox
4568 0x0003eb64 0x0003eb24 8   9            ascii   TimeSpan
4569 0x0003eb6d 0x0003eb2d 10  11           ascii   FileStream
4570 0x0003eb78 0x0003eb38 8   9            ascii   FileMode
4571 0x0003eb81 0x0003eb41 10  11           ascii   FileAccess
4572 0x0003eb8c 0x0003eb4c 15  16           ascii   ResourceManager
4573 0x0003eb9c 0x0003eb5c 16  17           ascii   System.Resources
4574 0x0003ebad 0x0003eb6d 8   9            ascii   Assembly
4575 0x0003ebb6 0x0003eb76 17  18           ascii   System.Reflection
4576 0x0003ebc8 0x0003eb88 10  11           ascii   IContainer
4577 0x0003ebd3 0x0003eb93 24  25           ascii   RNGCryptoServiceProvider
4578 0x0003ebec 0x0003ebac 11  12           ascii   RichTextBox
4579 0x0003ebf8 0x0003ebb8 6   7            ascii   Stream
4580 0x0003ebff 0x0003ebbf 9   10           ascii   FontStyle
4581 0x0003ec09 0x0003ebc9 12  13           ascii   ListViewItem
4582 0x0003ec1a 0x0003ebda 5   6            ascii   Mutex
4583 0x0003ec20 0x0003ebe0 16  17           ascii   BackgroundWorker
4584 0x0003ec31 0x0003ebf1 12  13           ascii   CryptoStream
4585 0x0003ec3e 0x0003ebfe 16  17           ascii   ICryptoTransform
4586 0x0003ec4f 0x0003ec0f 16  17           ascii   CryptoStreamMode
4587 0x0003ec60 0x0003ec20 24  25           ascii   MD5CryptoServiceProvider
4588 0x0003ec79 0x0003ec39 13  14           ascii   StringBuilder
4589 0x0003ec87 0x0003ec47 11  12           ascii   System.Text
4590 0x0003ec93 0x0003ec53 10  11           ascii   PictureBox
4591 0x0003ec9e 0x0003ec5e 13  14           ascii   ASCIIEncoding
4592 0x0003ecac 0x0003ec6c 6   7            ascii   String
4593 0x0003ecb3 0x0003ec73 11  12           ascii   ProgressBar
4594 0x0003ecbf 0x0003ec7f 5   6            ascii   Write
4595 0x0003ecc5 0x0003ec85 8   9            ascii   Encoding
4596 0x0003ecce 0x0003ec8e 8   9            ascii   get_UTF8
4597 0x0003ecd7 0x0003ec97 26  27           ascii   ManagementObjectCollection
4598 0x0003ecf2 0x0003ecb2 26  27           ascii   ManagementObjectEnumerator
4599 0x0003ed0d 0x0003eccd 11  12           ascii   get_Current
4600 0x0003ed19 0x0003ecd9 20  21           ascii   ManagementBaseObject
4601 0x0003ed2e 0x0003ecee 7   8            ascii   Control
4602 0x0003ed36 0x0003ecf6 8   9            ascii   set_Name
4603 0x0003ed3f 0x0003ecff 11  12           ascii   Environment
4604 0x0003ed4b 0x0003ed0b 13  14           ascii   GetFolderPath
4605 0x0003ed59 0x0003ed19 13  14           ascii   SpecialFolder
4606 0x0003ed67 0x0003ed27 5   6            ascii   Color
4607 0x0003ed6d 0x0003ed2d 9   10           ascii   get_Black
4608 0x0003ed77 0x0003ed37 8   9            ascii   MoveNext
4609 0x0003ed80 0x0003ed40 16  17           ascii   GetEntryAssembly
4610 0x0003ed91 0x0003ed51 8   9            ascii   Contains
4611 0x0003ed9a 0x0003ed5a 7   8            ascii   ToLower
4612 0x0003eda2 0x0003ed62 14  15           ascii   ApplyResources
4613 0x0003edb1 0x0003ed71 12  13           ascii   get_Controls
4614 0x0003edbe 0x0003ed7e 17  18           ascii   ControlCollection
4615 0x0003edd4 0x0003ed94 11  12           ascii   op_Equality
4616 0x0003ede0 0x0003eda0 18  19           ascii   SymmetricAlgorithm
4617 0x0003edf3 0x0003edb3 13  14           ascii   set_BlockSize
4618 0x0003ee01 0x0003edc1 6   7            ascii   Concat
4619 0x0003ee08 0x0003edc8 11  12           ascii   get_Columns
4620 0x0003ee14 0x0003edd4 22  23           ascii   ColumnHeaderCollection
4621 0x0003ee2b 0x0003edeb 11  12           ascii   add_Elapsed
4622 0x0003ee37 0x0003edf7 19  20           ascii   ElapsedEventHandler
4623 0x0003ee4b 0x0003ee0b 10  11           ascii   get_Length
4624 0x0003ee56 0x0003ee16 4   5            ascii   Show
4625 0x0003ee5b 0x0003ee1b 10  11           ascii   MessageBox
4626 0x0003ee66 0x0003ee26 12  13           ascii   DialogResult
4627 0x0003ee73 0x0003ee33 17  18           ascii   MessageBoxButtons
4628 0x0003ee85 0x0003ee45 14  15           ascii   MessageBoxIcon
4629 0x0003ee94 0x0003ee54 10  11           ascii   add_DoWork
4630 0x0003ee9f 0x0003ee5f 18  19           ascii   DoWorkEventHandler
4631 0x0003eeb2 0x0003ee72 13  14           ascii   set_ForeColor
4632 0x0003eec0 0x0003ee80 13  14           ascii   SuspendLayout
4633 0x0003eece 0x0003ee8e 14  15           ascii   FileSystemInfo
4634 0x0003eedd 0x0003ee9d 12  13           ascii   get_FullName
4635 0x0003eeea 0x0003eeaa 12  13           ascii   get_Location
4636 0x0003eef7 0x0003eeb7 11  12           ascii   set_TabStop
4637 0x0003ef03 0x0003eec3 9   10           ascii   Clipboard
4638 0x0003ef0d 0x0003eecd 7   8            ascii   SetText
4639 0x0003ef15 0x0003eed5 16  17           ascii   set_FeedbackSize
4640 0x0003ef26 0x0003eee6 12  13           ascii   SystemColors
4641 0x0003ef33 0x0003eef3 21  22           ascii   get_ActiveCaptionText
4642 0x0003ef49 0x0003ef09 7   8            ascii   ToArray
4643 0x0003ef51 0x0003ef11 4   5            ascii   File
4644 0x0003ef56 0x0003ef16 12  13           ascii   WriteAllText
4645 0x0003ef63 0x0003ef23 4   5            ascii   Path
4646 0x0003ef68 0x0003ef28 7   8            ascii   Combine
4647 0x0003ef70 0x0003ef30 13  14           ascii   set_BackColor
4648 0x0003ef7e 0x0003ef3e 6   7            ascii   Object
4649 0x0003ef85 0x0003ef45 8   9            ascii   ToString
4650 0x0003ef8e 0x0003ef4e 15  16           ascii   get_ProcessName
4651 0x0003ef9e 0x0003ef5e 11  12           ascii   set_Padding
4652 0x0003efaa 0x0003ef6a 11  12           ascii   PaddingMode
4653 0x0003efb6 0x0003ef76 10  11           ascii   TextReader
4654 0x0003efc1 0x0003ef81 9   10           ascii   ReadToEnd
4655 0x0003efcb 0x0003ef8b 24  25           ascii   NameObjectCollectionBase
4656 0x0003efe4 0x0003efa4 9   10           ascii   get_Count
4657 0x0003efee 0x0003efae 4   5            ascii   Form
4658 0x0003eff3 0x0003efb3 9   10           ascii   add_Shown
4659 0x0003effd 0x0003efbd 12  13           ascii   EventHandler
4660 0x0003f00a 0x0003efca 8   9            ascii   get_Item
4661 0x0003f013 0x0003efd3 5   6            ascii   Start
4662 0x0003f019 0x0003efd9 13  14           ascii   IsNullOrEmpty
4663 0x0003f027 0x0003efe7 14  15           ascii   RuntimeHelpers
4664 0x0003f036 0x0003eff6 31  32           ascii   System.Runtime.CompilerServices
4665 0x0003f056 0x0003f016 15  16           ascii   InitializeArray
4666 0x0003f066 0x0003f026 5   6            ascii   Array
4667 0x0003f06c 0x0003f02c 18  19           ascii   RuntimeFieldHandle
4668 0x0003f07f 0x0003f03f 15  16           ascii   DoWorkEventArgs
4669 0x0003f08f 0x0003f04f 10  11           ascii   get_Result
4670 0x0003f09a 0x0003f05a 11  12           ascii   WebResponse
4671 0x0003f0a6 0x0003f066 5   6            ascii   Close
4672 0x0003f0ac 0x0003f06c 23  24           ascii   AsyncCompletedEventArgs
4673 0x0003f0c4 0x0003f084 13  14           ascii   get_Cancelled
4674 0x0003f0d2 0x0003f092 9   10           ascii   DriveInfo
4675 0x0003f0dc 0x0003f09c 9   10           ascii   GetDrives
4676 0x0003f0e6 0x0003f0a6 6   7            ascii   Exists
4677 0x0003f0ed 0x0003f0ad 8   9            ascii   set_Text
4678 0x0003f0f6 0x0003f0b6 11  12           ascii   CultureInfo
4679 0x0003f102 0x0003f0c2 20  21           ascii   System.Globalization
4680 0x0003f117 0x0003f0d7 20  21           ascii   get_CurrentUICulture
4681 0x0003f12c 0x0003f0ec 7   8            ascii   Dispose
4682 0x0003f134 0x0003f0f4 10  11           ascii   ButtonBase
4683 0x0003f13f 0x0003f0ff 27  28           ascii   set_UseVisualStyleBackColor
4684 0x0003f15b 0x0003f11b 21  22           ascii   CreateSpecificCulture
4685 0x0003f171 0x0003f131 12  13           ascii   set_FileName
4686 0x0003f17e 0x0003f13e 8   9            ascii   get_Name
4687 0x0003f187 0x0003f147 9   10           ascii   set_Value
4688 0x0003f191 0x0003f151 11  12           ascii   set_KeySize
4689 0x0003f19d 0x0003f15d 20  21           ascii   get_GenericSansSerif
4690 0x0003f1b2 0x0003f172 5   6            ascii   Split
4691 0x0003f1b8 0x0003f178 18  19           ascii   StringSplitOptions
4692 0x0003f1cb 0x0003f18b 14  15           ascii   KeysCollection
4693 0x0003f1da 0x0003f19a 13  14           ascii   GetEnumerator
4694 0x0003f1e8 0x0003f1a8 11  12           ascii   IEnumerator
4695 0x0003f1f4 0x0003f1b4 18  19           ascii   System.Collections
4696 0x0003f207 0x0003f1c7 11  12           ascii   FromSeconds
4697 0x0003f213 0x0003f1d3 13  14           ascii   PerformLayout
4698 0x0003f221 0x0003f1e1 19  20           ascii   ServicePointManager
4699 0x0003f235 0x0003f1f5 39  40           ascii   set_ServerCertificateValidationCallback
4700 0x0003f25d 0x0003f21d 35  36           ascii   RemoteCertificateValidationCallback
4701 0x0003f281 0x0003f241 19  20           ascii   System.Net.Security
4702 0x0003f295 0x0003f255 22  23           ascii   ListViewItemCollection
4703 0x0003f2ac 0x0003f26c 30  31           ascii   SelectedListViewItemCollection
4704 0x0003f2cb 0x0003f28b 6   7            ascii   Delete
4705 0x0003f2d2 0x0003f292 27  28           ascii   RunWorkerCompletedEventArgs
4706 0x0003f2ee 0x0003f2ae 17  18           ascii   GetResponseStream
4707 0x0003f300 0x0003f2c0 15  16           ascii   FlushFinalBlock
4708 0x0003f310 0x0003f2d0 10  11           ascii   TextWriter
4709 0x0003f31b 0x0003f2db 9   10           ascii   WriteLine
4710 0x0003f325 0x0003f2e5 8   9            ascii   set_Font
4711 0x0003f32e 0x0003f2ee 17  18           ascii   get_SelectedItems
4712 0x0003f340 0x0003f300 14  15           ascii   RunWorkerAsync
4713 0x0003f34f 0x0003f30f 12  13           ascii   ResumeLayout
4714 0x0003f35c 0x0003f31c 11  12           ascii   set_Enabled
4715 0x0003f368 0x0003f328 26  27           ascii   ExpandEnvironmentVariables
4716 0x0003f383 0x0003f343 11  12           ascii   get_Headers
4717 0x0003f38f 0x0003f34f 19  20           ascii   WebHeaderCollection
4718 0x0003f3a3 0x0003f363 7   8            ascii   Replace
4719 0x0003f3ab 0x0003f36b 15  16           ascii   set_WindowStyle
4720 0x0003f3bb 0x0003f37b 18  19           ascii   ProcessWindowStyle
4721 0x0003f3ce 0x0003f38e 12  13           ascii   GetProcesses
4722 0x0003f3db 0x0003f39b 18  19           ascii   set_CreateNoWindow
4723 0x0003f3ee 0x0003f3ae 13  14           ascii   set_Arguments
4724 0x0003f3fc 0x0003f3bc 11  12           ascii   RegistryKey
4725 0x0003f408 0x0003f3c8 15  16           ascii   Microsoft.Win32
4726 0x0003f418 0x0003f3d8 8   9            ascii   SetValue
4727 0x0003f421 0x0003f3e1 5   6            ascii   Int32
4728 0x0003f427 0x0003f3e7 8   9            ascii   TryParse
4729 0x0003f430 0x0003f3f0 13  14           ascii   get_StartInfo
4730 0x0003f43e 0x0003f3fe 9   10           ascii   Directory
4731 0x0003f448 0x0003f408 8   9            ascii   GetFiles
4732 0x0003f451 0x0003f411 4   5            ascii   Math
4733 0x0003f456 0x0003f416 5   6            ascii   Floor
4734 0x0003f45c 0x0003f41c 15  16           ascii   get_Transparent
4735 0x0003f46c 0x0003f42c 22  23           ascii   add_RunWorkerCompleted
4736 0x0003f483 0x0003f443 30  31           ascii   RunWorkerCompletedEventHandler
4737 0x0003f4a2 0x0003f462 5   6            ascii   Sleep
4738 0x0003f4a8 0x0003f468 12  13           ascii   GetInstances
4739 0x0003f4b5 0x0003f475 11  12           ascii   Application
4740 0x0003f4c1 0x0003f481 4   5            ascii   Exit
4741 0x0003f4c6 0x0003f486 13  14           ascii   op_Inequality
4742 0x0003f4d4 0x0003f494 11  12           ascii   TextBoxBase
4743 0x0003f4e0 0x0003f4a0 12  13           ascii   set_ReadOnly
4744 0x0003f4ed 0x0003f4ad 15  16           ascii   CreateDecryptor
4745 0x0003f4fd 0x0003f4bd 10  11           ascii   set_Cursor
4746 0x0003f508 0x0003f4c8 6   7            ascii   Cursor
4747 0x0003f50f 0x0003f4cf 10  11           ascii   WebRequest
4748 0x0003f51a 0x0003f4da 10  11           ascii   set_Method
4749 0x0003f525 0x0003f4e5 9   10           ascii   add_Click
4750 0x0003f52f 0x0003f4ef 17  18           ascii   GetTypeFromHandle
4751 0x0003f541 0x0003f501 17  18           ascii   RuntimeTypeHandle
4752 0x0003f553 0x0003f513 9   10           ascii   Substring
4753 0x0003f55d 0x0003f51d 11  12           ascii   CancelAsync
4754 0x0003f569 0x0003f529 10  11           ascii   OpenSubKey
4755 0x0003f574 0x0003f534 9   10           ascii   set_Image
4756 0x0003f57e 0x0003f53e 5   6            ascii   Image
4757 0x0003f584 0x0003f544 11  12           ascii   GetTempPath
4758 0x0003f590 0x0003f550 15  16           ascii   set_MinimizeBox
4759 0x0003f5a0 0x0003f560 6   7            ascii   Create
4760 0x0003f5a7 0x0003f567 30  31           ascii   set_WorkerSupportsCancellation
4761 0x0003f5c6 0x0003f586 10  11           ascii   set_Result
4762 0x0003f5d1 0x0003f591 7   8            ascii   get_Tag
4763 0x0003f5d9 0x0003f599 15  16           ascii   CreateEncryptor
4764 0x0003f5e9 0x0003f5a9 8   9            ascii   Delegate
4765 0x0003f5f2 0x0003f5b2 4   5            ascii   Kill
4766 0x0003f5f7 0x0003f5b7 14  15           ascii   GetDirectories
4767 0x0003f606 0x0003f5c6 9   10           ascii   GetString
4768 0x0003f610 0x0003f5d0 10  11           ascii   UploadFile
4769 0x0003f61b 0x0003f5db 16  17           ascii   GetDirectoryName
4770 0x0003f62c 0x0003f5ec 13  14           ascii   get_Goldenrod
4771 0x0003f63a 0x0003f5fa 15  16           ascii   set_WindowState
4772 0x0003f64a 0x0003f60a 15  16           ascii   FormWindowState
4773 0x0003f65a 0x0003f61a 8   9            ascii   set_Verb
4774 0x0003f663 0x0003f623 18  19           ascii   EnableVisualStyles
4775 0x0003f676 0x0003f636 21  22           ascii   RandomNumberGenerator
4776 0x0003f68c 0x0003f64c 8   9            ascii   GetBytes
4777 0x0003f695 0x0003f655 6   7            ascii   Single
4778 0x0003f69c 0x0003f65c 12  13           ascii   NumberStyles
4779 0x0003f6a9 0x0003f669 15  16           ascii   IFormatProvider
4780 0x0003f6b9 0x0003f679 7   8            ascii   Convert
4781 0x0003f6c1 0x0003f681 16  17           ascii   FromBase64String
4782 0x0003f6d2 0x0003f692 4   5            ascii   Read
4783 0x0003f6d7 0x0003f697 8   9            ascii   ReadLine
4784 0x0003f6e0 0x0003f6a0 13  14           ascii   HashAlgorithm
4785 0x0003f6ee 0x0003f6ae 11  12           ascii   ComputeHash
4786 0x0003f6fa 0x0003f6ba 11  12           ascii   HttpUtility
4787 0x0003f706 0x0003f6c6 10  11           ascii   System.Web
4788 0x0003f711 0x0003f6d1 9   10           ascii   UrlEncode
4789 0x0003f71b 0x0003f6db 4   5            ascii   Hide
4790 0x0003f720 0x0003f6e0 11  12           ascii   get_Default
4791 0x0003f72c 0x0003f6ec 11  12           ascii   DeleteValue
4792 0x0003f738 0x0003f6f8 7   8            ascii   IndexOf
4793 0x0003f740 0x0003f700 6   7            ascii   Invoke
4794 0x0003f747 0x0003f707 12  13           ascii   set_Interval
4795 0x0003f754 0x0003f714 17  18           ascii   set_FullRowSelect
4796 0x0003f766 0x0003f726 12  13           ascii   get_UserName
4797 0x0003f773 0x0003f733 19  20           ascii   set_FormBorderStyle
4798 0x0003f787 0x0003f747 15  16           ascii   FormBorderStyle
4799 0x0003f797 0x0003f757 12  13           ascii   set_Position
4800 0x0003f7a4 0x0003f764 9   10           ascii   get_Error
4801 0x0003f7ae 0x0003f76e 9   10           ascii   Exception
4802 0x0003f7b8 0x0003f778 14  15           ascii   HttpWebRequest
4803 0x0003f7c7 0x0003f787 21  22           ascii   set_AllowAutoRedirect
4804 0x0003f7dd 0x0003f79d 8   9            ascii   Registry
4805 0x0003f7e6 0x0003f7a6 11  12           ascii   GetResponse
4806 0x0003f7f2 0x0003f7b2 10  11           ascii   ShowDialog
4807 0x0003f7fd 0x0003f7bd 5   6            ascii   Flush
4808 0x0003f803 0x0003f7c3 8   9            ascii   get_Text
4809 0x0003f80c 0x0003f7cc 16  17           ascii   GetRequestStream
4810 0x0003f81d 0x0003f7dd 17  18           ascii   set_ContentLength
4811 0x0003f82f 0x0003f7ef 10  11           ascii   get_IsBusy
4812 0x0003f83a 0x0003f7fa 15  16           ascii   CancelEventArgs
4813 0x0003f84a 0x0003f80a 10  11           ascii   set_Cancel
4814 0x0003f855 0x0003f815 15  16           ascii   get_MachineName
4815 0x0003f865 0x0003f825 6   7            ascii   IntPtr
4816 0x0003f86c 0x0003f82c 11  12           ascii   op_Explicit
4817 0x0003f878 0x0003f838 23  24           ascii   get_CancellationPending
4818 0x0003f890 0x0003f850 10  11           ascii   set_Length
4819 0x0003f89b 0x0003f85b 9   10           ascii   get_ASCII
4820 0x0003f8a5 0x0003f865 11  12           ascii   set_Visible
4821 0x0003f8b1 0x0003f871 19  20           ascii   set_UseShellExecute
4822 0x0003f8c5 0x0003f885 39  40           ascii   get_ServerCertificateValidationCallback
4823 0x0003f8ed 0x0003f8ad 16  17           ascii   ContainerControl
4824 0x0003f8fe 0x0003f8be 17  18           ascii   set_AutoScaleMode
4825 0x0003f910 0x0003f8d0 13  14           ascii   AutoScaleMode
4826 0x0003f91e 0x0003f8de 33  34           ascii   SetCompatibleTextRenderingDefault
4827 0x0003f940 0x0003f900 7   8            ascii   Cursors
4828 0x0003f948 0x0003f908 9   10           ascii   get_IBeam
4829 0x0003f952 0x0003f912 11  12           ascii   get_Message
4830 0x0003f95e 0x0003f91e 9   10           ascii   GetObject
4831 0x0003f968 0x0003f928 22  23           ascii   GetEnvironmentVariable
4832 0x0003f97f 0x0003f93f 15  16           ascii   ReferenceEquals
4833 0x0003f98f 0x0003f94f 12  13           ascii   get_Assembly
4834 0x0003f99c 0x0003f95c 11  12           ascii   GetHashCode
4835 0x0003f9a8 0x0003f968 7   8            ascii   Boolean
4836 0x0003f9b4 0x0003f974 18  19           ascii   get_InvokeRequired
4837 0x0003f9c7 0x0003f987 15  16           ascii   add_FormClosing
4838 0x0003f9d7 0x0003f997 23  24           ascii   FormClosingEventHandler
4839 0x0003f9ef 0x0003f9af 8   9            ascii   get_Lime
4840 0x0003f9f8 0x0003f9b8 12  13           ascii   get_MenuText
4841 0x0003fa05 0x0003f9c5 8   9            ascii   set_View
4842 0x0003fa0e 0x0003f9ce 4   5            ascii   View
4843 0x0003fa13 0x0003f9d3 15  16           ascii   set_MaximizeBox
4844 0x0003fa23 0x0003f9e3 15  16           ascii   set_ContentType
4845 0x0003fa33 0x0003f9f3 10  11           ascii   get_Maroon
4846 0x0003fa3e 0x0003f9fe 25  26           ascii   ListViewSubItemCollection
4847 0x0003fa58 0x0003fa18 15  16           ascii   ListViewSubItem
4848 0x0003fa68 0x0003fa28 8   9            ascii   DateTime
4849 0x0003fa71 0x0003fa31 7   8            ascii   get_Now
4850 0x0003fa79 0x0003fa39 12  13           ascii   get_SubItems
4851 0x0003fa86 0x0003fa46 9   10           ascii   get_Items
4852 0x0003fa90 0x0003fa50 12  13           ascii   SettingsBase
4853 0x0003fa9d 0x0003fa5d 20  21           ascii   System.Configuration
4854 0x0003fab2 0x0003fa72 12  13           ascii   Synchronized
4855 0x0003fabf 0x0003fa7f 14  15           ascii   Win32Exception
4856 0x0003face 0x0003fa8e 19  20           ascii   get_NativeErrorCode
4857 0x0003fae2 0x0003faa2 13  14           ascii   WriteAllBytes
4858 0x0003faf0 0x0003fab0 8   9            ascii   set_Mode
4859 0x0003faf9 0x0003fab9 10  11           ascii   CipherMode
4860 0x0003fb04 0x0003fac4 11  12           ascii   BeginInvoke
4861 0x0003fb10 0x0003fad0 12  13           ascii   IAsyncResult
4862 0x0003fb1d 0x0003fadd 11  12           ascii   WaitForExit
4863 0x0003fb29 0x0003fae9 8   9            ascii   AddRange
4864 0x0003fb32 0x0003faf2 8   9            ascii   get_Keys
4865 0x0003fb3b 0x0003fafb 8   9            ascii   add_Tick
4866 0x0003fb44 0x0003fb04 12  13           ascii   AppendFormat
